지점명,주소,위도,경도
인천송도,"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)",37.397041,126.651825
송도트리플R,인천광역시 연수구 송도과학로16번길 33-1 (송도동),37.380763,126.659213
인천송도DT,인천광역시 연수구 하모니로 136 (송도동),37.384821,126.644284
인천연수,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호",37.415072,126.677781
송도캠퍼스타운역,인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운,37.387483,126.663494
송도커넬워크,인천광역시 연수구 아트센터대로 131 (송도동),37.399483,126.636786
송도센트럴파크,인천광역시 연수구 센트럴로 194 (송도동),37.39523,126.640539
연수이마트,인천광역시 연수구 경원대로 184 (동춘동),37.404386,126.681528
송도캐슬파크,인천광역시 연수구 인천타워대로132번길 9 (송도동),37.384756,126.640892
송도현대아울렛,인천광역시 연수구 송도국제대로 123 (송도동),37.381314,126.657929
송도컨벤시아대로DT,인천광역시 연수구 벤처로 10 (송도동),37.382706,126.636996
검단사거리역,인천광역시 서구 완정로 172 (마전동),37.6025256,126.6574188
인천청라센트럴,"인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)",37.5343559,126.6492859
인천청라한신,인천광역시 서구 청라커낼로260번길 27 (청라동),37.532212,126.647401
인천당하DT,인천광역시 서구 원당대로 668 (당하동),37.593418,126.675556
인천청라타워돔,인천광역시 서구 중봉대로 612번길 10-17,37.533884,126.652098
인천서구청DT,인천광역시 서구 서곶로 277 (심곡동),37.5424157,126.67636
인천청라,인천광역시 서구 중봉대로 586번길 19,37.531852,126.652141
인천공촌DT,인천광역시 서구 경명대로694번길 2 (공촌동),37.55164,126.68534
인천청라DT,인천광역시 서구 국제대로 237 (청라동),37.541371,126.647081
부평삼거리역DT,인천광역시 남동구 경인로 750 (간석동),37.476788,126.710148
인천구월아시아드,인천광역시 남동구 인하로 556 (구월동),37.442715,126.708511
인천터미널사거리,인천광역시 남동구 예술로 126 (구월동),37.445260,126.700865
인천서창,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",37.424128,126.749997
인천간석DT,인천광역시 남동구 경원대로 974 (간석동),37.469719,126.690745
인천예술회관역,인천광역시 남동구 예술로 174 (구월동) 흥국생명,37.449472,126.701438
구월로데오,"인천광역시 남동구 인하로 497-22, 2층 (구월동)",37.44420071,126.7021764
구월길병원,"인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥 (구월동)",37.45167435,126.7074902
인천구월,"인천광역시 남동구 예술로 138 (구월동) 101,102,111,201,209호 일부,210호 일부",37.4462001,126.70099720000007
인천논현,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",37.39952,126.72492
간석중앙공원DT,인천광역시 남동구 경인로 563 (간석동),37.463301,126.700723
영종하늘도시,인천광역시 중구 하늘중앙로195번길 15 (중산동),37.489420,126.561460
인천공항T2출국,인천광역시 중구 공항로 272 (운서동),37.4691084,126.4346961
인천공항T2에어,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235,37.465769,126.433126
인천공항T2입국,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202,37.46783,126.4323
영종도운서역,인천광역시 중구 신도시남로142번길 17 (운서동),37.493991,126.492667
인천공항중앙,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73,37.449611,126.450031
인천공항랜드,인천광역시 중구 공항로 272 (운서동) 인천공항,37.446784,126.452879
동해DT,강원도 동해시 중앙로 219 (천곡동),37.520193,129.114767
설악쏘라노,강원도 속초시 미시령로2983번길 111 (장사동),38.210590,128.528526
속초DT,강원도 속초시 동해대로 4114 (조양동),38.1898709,128.58441240000002
속초중앙로,강원도 속초시 중앙로 123 (금호동),38.202593,128.589453
속초교동DT,강원도 속초시 청대로 339 (교동),38.1966412,128.5718716
춘천구봉산R,강원도 춘천시 동면 순환대로 1154-63 ,37.888306,127.776182
춘천후평DT,강원도 춘천시 후석로 318 (후평동),37.879435,127.750579
춘천석사DT,강원도 춘천시 후석로 13 (석사동),37.856608,127.739326
춘천명동,강원도 춘천시 중앙로 57 (중앙로2가),37.87999215,127.7275212
춘천이마트,강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층,37.86381381,127.71833
강원대,강원도 춘천시 서부대성로 243-1 (효자동),37.872749,127.745062
춘천퇴계DT,강원도 춘천시 안마산로 95 (퇴계동),37.855291,127.726209
춘천온의,강원도 춘천시 방송길 104 (온의동),37.867636,127.720852
비발디파크,강원도 홍천군 서면 한치골길 262 ,37.645094,127.682234
오션월드,강원도 홍천군 서면 한치골길 262 ,37.648815,127.686053
강릉송정DT,강원도 강릉시 경강로 2400 (송정동),37.771851,128.922839
강릉강문해변,강원도 강릉시 창해로350번길 3 (강문동),37.794712,128.918555
강릉교동광장,강원도 강릉시 교동광장로 114 (교동),37.764312,128.877061
강릉중앙로,강원도 강릉시 경강로 2096 (임당동),37.7544531,128.8962224
강릉안목항,강원도 강릉시 창해로14번길 40 (견소동),37.771376,128.948725
강릉율곡DT,강원도 강릉시 율곡로 2996 (교동),37.7698839,128.8922189
소노델피노,강원도 고성군 토성면 미시령옛길 1153,38.212094,128.493948
원주반곡DT,강원도 원주시 동부순환로 37 (반곡동),37.319904,127.97157
원주명륜DT,강원도 원주시 남원로 588 (명륜동),37.335971,127.949754
원주무실,강원도 원주시 능라동길 73 (무실동),37.332972,127.930448
원주혁신도시,강원도 원주시 혁신로 61 (반곡동),37.323157,127.980611
원주터미널,강원도 원주시 서원대로 178 (단계동),37.343887,127.9311
원주단구DT,강원도 원주시 서원대로 443 (단구동),37.328515,127.953443
김해구산DT,경상남도 김해시 김해대로 1918 (구산동),35.255678,128.866418
김해진영DT,경상남도 김해시 진영읍 여래로20번길 34-26 ,35.3058947,128.7313911
신세계김해R,경상남도 김해시 김해대로 2232 신세계백화점 1층,35.229471,128.872823
김해이마트,경상남도 김해시 김해대로 2232 김해이마트 1층,35.229471,128.872823
김해대로DT,경상남도 김해시 김해대로 2465 ,35.227992,128.896545
김해외동DT,경상남도 김해시 분성로 146 (외동),35.2293661,128.86279760000002
김해율하,경상남도 김해시 율하카페길 77 (관동동) 1층,35.176597,128.812782
김해삼계,경상남도 김해시 가야로 182 (삼계동),35.261527,128.871614
김해내동,경상남도 김해시 경원로 67 (내동),35.2371519,128.86752079999996
김해주촌DT,경상남도 김해시 주촌면 선천로 99 ,35.235378,128.84415
김해가야로DT,경상남도 김해시 가야로 450 (동상동),35.2409026,128.8843414
장유율하,경상남도 김해시 율하6로 67 1층 105호 (장유동),35.17158031793282,128.82264103029556
김해율하신도시,경상남도 김해시 율하3로 32 (율하동),35.170945,128.813901
김해금관대로DT,경상남도 김해시 금관대로 1293 (내동),35.2400698,128.8612046
밀양DT,경상남도 밀양시 밀양대로 1792 (삼문동),35.4853274,128.7512487
경남사천DT,경상남도 사천시 사천읍 사천대로 1844 ,35.081409,128.083669
사천벌리,경상남도 사천시 주공로 31 (벌리동),34.9411367,128.0863809
진주평거,경상남도 진주시 진양호로 206 BYC빌딩1층,35.172324,128.060063
진주칠암DT,경상남도 진주시 진주대로829번길 2 (주약동),35.174907,128.092942
진주중안,경상남도 진주시 진양호로527번길 3 (중안동),35.192977,128.082987
진주신안,경상남도 진주시 진양호로 353 (신안동),35.184237,128.067852
진주경상대,경상남도 진주시 진주대로 510 (가좌동),35.15241245,128.1057139
진주혁신도시,경상남도 진주시 에나로127번길 30 (충무공동),35.180806,128.143995
경상대칠암캠퍼스,경상남도 진주시 동진로 22 (칠암동),35.1787,128.093582
마산회원DT,경상남도 창원시 마산회원구 3·15대로 518 (회원동),35.2206567,128.5744344
창원상남로,경상남도 창원시 성산구 상남로 88 (상남동),35.2213,128.6810
마산역DT,경상남도 창원시 마산회원구 3·15대로 715 (석전동),35.2362004,128.5805449
마산해안대로DT,경상남도 창원시 마산합포구 해안대로 383 (오동동),35.204197,128.580572
진해자은DT,경상남도 창원시 진해구 진해대로 962 (자은동),35.143793,128.706881
창원역DT,경상남도 창원시 의창구 의창대로 68 (팔용동),35.257066,128.607861
창원호계DT,경상남도 창원시 마산회원구 내서읍 호원로 315 ,35.261507,128.523036
창원마창대교,경상남도 창원시 성산구 삼귀로 159 (귀곡동),35.170623,128.597273
삼성창원병원,경상남도 창원시 마산회원구 팔용로 158 (합성동),35.242951,128.592019
마산터미널,경상남도 창원시 마산회원구 합성남로 6-1 (합성동),35.2381341,128.58327
창원상남사거리,경상남도 창원시 성산구 단정로 25,35.2201968,128.6834225
진해용원,경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩,35.101122,128.809896
창원팔용,경상남도 창원시 의창구 팔용로 419 (팔용동),35.254521,128.611915
창원리베라,경상남도 창원시 성산구 중앙대로100번길 9 (상남동),35.223387,128.680163
창원상남중앙,경상남도 창원시 성산구 마디미로 20 (상남동),35.222756,128.684363
창원상남동R,경상남도 창원시 성산구 상남로 132 (상남동),35.22446767,128.6839546
신세계마산,경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층,35.21960023,128.5863581
창원시티세븐,경상남도 창원시 성산구 원이대로 320 (대원동),35.24025455,128.6527585
경남대,경상남도 창원시 마산합포구 월영남로 3 (해운동),35.178461,128.5586
창원용지호수,경상남도 창원시 성산구 용지로169번길 1 (용호동),35.229881,128.68189
마산월남동DT,경상남도 창원시 마산합포구 3·15대로 70 (월남동2가),35.186017487943346,128.5613020134848
마산봉암로DT,경상남도 창원시 마산회원구 봉양로 118 (봉암동),35.219082,128.599209
창원반림,경상남도 창원시 성산구 반송로 150 (반림동),35.2359692897466,128.671852378774
창원유니시티,경상남도 창원시 의창구 중동중앙로 47 (중동),35.256507,128.624929
창원NC파크R,"경상남도 창원시 마산회원구 삼호로 63 (양덕동), 창원NC파크",35.222648,128.582419
창원중앙역,경상남도 창원시 의창구 용동로 91 (사림동),35.238753,128.701406
진해장천,"경상남도 창원시 진해구 충장로 662 (장천동), [108호, 109호, 110호, 111호]",35.13066,128.70353
창원파티마병원,경상남도 창원시 의창구 창이대로 45 (명서동),35.23740,128.64592
창원내서,경상남도 창원시 마산회원구 내서읍 광려천서로 81 ,35.2490312214725,128.510681026083
통영이마트,경상남도 통영시 광도면 죽림4로 9 ,34.887148,128.418047
거제대로DT,경상남도 거제시 거제대로 4521 (수월동),34.894667,128.641559
거제고현,경상남도 거제시 거제중앙로 1936 (고현동),34.8907709,128.6221848
소노캄거제,경상남도 거제시 일운면 거제대로 2660 1층,34.843522,128.70264
거제옥포,경상남도 거제시 옥포대첩로 38 (옥포동),34.89353088,128.691816
디큐브거제,경상남도 거제시 장평로 12 (장평동),34.891009,128.616632
거제옥포DT,경상남도 거제시 거제대로 3718 (옥포동),34.88918,128.69154
남양산IC DT,경상남도 양산시 동면 양산대로 532 ,35.319987,129.030485
양산증산역,경상남도 양산시 물금읍 증산역로 177 ,35.310553,129.009815
양산가촌,경상남도 양산시 물금읍 야리로 25 ,35.317005,129.001429
양산덕계DT,경상남도 양산시 웅상대로 860 (덕계동),35.375986,129.155662
양산터미널,경상남도 양산시 양산역1길 7 (중부동) 양산시외버스터미널,35.3353404,129.02685
양산범어,경상남도 양산시 물금읍 범어로 62,35.329017,129.014136
양산이마트,"경상남도 양산시 양산역6길 12, 양산이마트 1층 (중부동)",35.337026,129.026484
경산중방DT,경상북도 경산시 경안로 222 (중방동),35.827736,128.736944
영남대아트센터,경상북도 경산시 대학로 280 (대동) 영남대학교,35.8321641,128.7518856
영남대중앙도서관,경상북도 경산시 대학로 280 (조영동) 영남대학교,35.8331655,128.7580143
영남대,"경상북도 경산시 청운로 16, 1~3층 (대동)",35.836968,128.753065
대구가톨릭대,경상북도 경산시 하양읍 하양로 18 ,35.907786,128.812463
경산이마트,경상북도 경산시 옥산로 227 (중산동) 경산이마트,35.83571847,128.7197969
대구대학교,경상북도 경산시 진량읍 대구대로 201 ,35.897261,128.848996
경산임당역DT,경상북도 경산시 대학로 208 (계양동),35.8335414,128.7454908
경산중산,"경상북도 경산시 펜타힐즈로 74 (중산동) 109호,110호,111호,112호",35.8303521,128.7197105
경산하양DT,경상북도 경산시 진량읍 대학로 1417 경상북도 경산시 진량읍 대학로 1417,35.904849,128.823882
경주보문,경상북도 경주시 보문로 537 (천군동),35.836607,129.284983
경주터미널DT,경상북도 경주시 태종로 686 (사정동),35.838226,129.203324
경주황성,경상북도 경주시 황성로1번길 4 (황성동),35.8638933,129.21298109999998
경주대릉원,경상북도 경주시 첨성로 125 (황남동),35.8339927,129.2149807
경주보문호수DT,경상북도 경주시 보문로 132-6 (북군동),35.8532391,129.2686877
경주중앙,경상북도 경주시 원효로 105-1 (노동동),35.842119,129.212469
경주보문로DT,"경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)",35.838831,129.285953
경주용강DT,경상북도 경주시 산업로 4350 (용강동),35.8677384570479,129.224454581086
구미상모DT,경상북도 구미시 금오대로 439 (상모동),36.0823172,128.35638470000003
구미도량DT,경상북도 구미시 야은로 312 (도량동),36.138474,128.316815
구미옥계,경상북도 구미시 옥계북로 20 (양포동),36.138285,128.419563
구미시청DT,경상북도 구미시 송정대로 27 (송정동),36.1176314,128.34160680000002
구미인의,경상북도 구미시 인동중앙로 15 (인의동),36.1069986,128.4207103
구미금오산DT,경상북도 구미시 금오산로 205 (남통동),36.12245,128.323746
구미,경상북도 구미시 구미중앙로 94 (원평동),36.12817066,128.3326941
구미인동,"경상북도 구미시 인동가산로 9-3, 노블레스타워 1층 (황상동)",36.10809343,128.4183751
구미공단,"경상북도 구미시 1공단로 212, HALLA SIGMA VALLEY 106 (공단동)",36.101533,128.385933
구미광평DT,경상북도 구미시 구미대로 188 (광평동),36.10374,128.36359
구미문성DT,경상북도 구미시 고아읍 들성로 207 ,36.160862,128.342911
구미확장단지,경상북도 구미시 산동읍 신당1로4길 19 ,36.155923,128.429900
포항쌍용DT,경상북도 포항시 남구 중흥로 122 (상도동),36.0155,129.352589
포항오천,경상북도 포항시 남구 오천읍 원동로 15,35.9642032,129.4027158
포항대이,경상북도 포항시 남구 포스코대로 124 (대잠동),36.025372,129.339307
포항이마트,"경상북도 포항시 남구 냉천로 10, 이마트 포항점 1층 (인덕동)",35.991402,129.398459
포항애비뉴,경상북도 포항시 남구 중흥로 77 (상도동) 밸류플러스복합빌딩,36.013016,129.34869
포항시청,경상북도 포항시 남구 시청로 5 (대잠동),36.018247,129.342089
포항세명기독병원,경상북도 포항시 남구 포스코대로 351 (대도동),36.017825,129.362026
포항포스코DT,경상북도 포항시 남구 동해안로6213번길 15-15 (동촌동),35.996969,129.388271
문경새재,경상북도 문경시 문경읍 새재로 906 ,36.759398,128.077572
김천구미역,경상북도 김천시 혁신3로 26 (율곡동),36.116366,128.181653
김천시청DT,경상북도 김천시 시청로 47 (대신동),36.132504,128.11759
안동이마트,경상북도 안동시 옥동1길 2 (옥동),36.558505,128.699308
안동병원,경상북도 안동시 앙실로 11 (수상동),36.547024,128.70064
안동시청,경상북도 안동시 서동문로 173 (삼산동),36.5663574,128.7311385
안동강변DT,경상북도 안동시 육사로 327 (법흥동),36.561867,128.739242
포항죽도DT,경상북도 포항시 북구 새천년대로 486 699-1 에스오일,36.018521,129.347918
포항장성DT,경상북도 포항시 북구 새천년대로 1255 (장성동),36.074535,129.384214
포항양덕,경상북도 포항시 북구 장량로 162 (양덕동),36.0815505,129.3981614
포항중앙,경상북도 포항시 북구 불종로 41 (신흥동),36.038713,129.364099
포항영일대비치,경상북도 포항시 북구 삼호로 186 (항구동),36.0549919,129.37698060000002
전남광양DT,전라남도 광양시 중마중앙로 143 ,34.94319620,127.69779243
광양LF,전라남도 광양시 광양읍 순광로 466 ,34.963281,127.566205
목포터미널DT,전라남도 목포시 영산로 495 (상동),34.8101683,126.4169697
목포하당,전라남도 목포시 백년대로 293 (상동),34.803958,126.419806
목포북항DT,전라남도 목포시 고하대로 694 (산정동),34.8086337,126.37326580000001
목포옥암,전라남도 목포시 백년대로375번길 1 (옥암동),34.807386,126.4272671
목포평화광장,전라남도 목포시 미항로 137 (상동),34.796986,126.43495
목포남악,전라남도 무안군 남악3로82번길 11,34.8131423,126.4617254
전남도청DT,전라남도 무안군 삼향읍 남악3로 54 ,34.810407,126.460422
순천연향,전라남도 순천시 연향번영길 118 (연향동),34.952252,127.518725
순천신대,전라남도 순천시 해룡면 향매로 99 ,34.933509,127.550306
순천호수공원,전라남도 순천시 왕지2길 17 (왕지동),34.968146,127.523261
순천조례,전라남도 순천시 비봉2길 9 (조례동),34.971612,127.520805
순천용당DT,전라남도 순천시 중앙로 398 (가곡동),34.9801606,127.4853980
순천이마트,전라남도 순천시 팔마로 191 (덕암동),34.9424196249689,127.508739614794
여수해양공원,전라남도 여수시 이순신광장로 192 (종화동),34.738437,127.744285
여수학동DT,전라남도 여수시 도원로 271 (학동),34.761510,127.660968
여수웅천,전라남도 여수시 예울마루로 37-53 (웅천동),34.746166,127.671046
여수둔덕DT,전라남도 여수시 좌수영로 482 (둔덕동),34.768947,127.697469
여수여서,전라남도 여수시 여문1로 49 (여서동),34.752883,127.704195
여수여천,전라남도 여수시 망마로 39 (학동),34.75984,127.667034
여수신월DT,전라남도 여수시 신월로 567 (신월동),34.72469427,127.70887073
여수마리나,전라남도 여수시 웅천로 134 (웅천동),34.74037053,127.67784699
전남화순DT,전라남도 화순군 화순읍 서양로 478 ,35.0685265672376,126.988766609482
전남나주,전라남도 나주시 상야1길 21 (빛가람동),35.022514,126.788058
나주혁신DT,전라남도 나주시 빛가람로 838 (빛가람동),35.021078,126.802196
익산모현,전라북도 익산시 선화로 106 (모현동1가),35.948353,126.942392
익산영등DT,전라북도 익산시 무왕로 1005 (영등동),35.959316,126.968766
익산영등,전라북도 익산시 무왕로 1052 (영등동),35.958206,126.973766
익산동산DT,전라북도 익산시 평동로 722 (동산동),35.929203191884,126.958252723202
전주송천DT,전라북도 전주시 덕진구 송천중앙로 228 (송천동2가),35.867469,127.121929
전북대병원DT,전라북도 전주시 덕진구 백제대로 616 (금암동),35.842014,127.137492
전주혁신도시,전라북도 전주시 덕진구 기지로 68 (중동),35.838110,127.059364
전주덕진광장DT,전라북도 전주시 덕진구 기린대로 491 (덕진동1가),35.842878,127.124205
전북대,전라북도 전주시 덕진구 명륜4길 12 (덕진동1가),35.8429149,127.12682289999998
전주에코시티,전라북도 전주시 덕진구 세병2길 10 (송천동2가),35.8730804271739,127.124589347394
전주인후DT,전라북도 전주시 덕진구 아중로 135 (인후동1가),35.825831,127.164394
전주호성DT,전라북도 전주시 덕진구 동부대로 860 (호성동1가),35.86343771221437,127.150815264746
전주IC DT,전라북도 전주시 덕진구 기린대로 1022 (여의동),35.8680183497423,127.074447294819
전주평화DT,전라북도 전주시 완산구 모악로 4696 (평화동2가),35.788482,127.131075
전주백제대로DT,전라북도 전주시 완산구 백제대로 242 (중화산동2가),35.814654,127.123414
전주효자DT,전라북도 전주시 완산구 용머리로 7 (효자동1가),35.8058839,127.11108430000001
전주서신,전라북도 전주시 완산구 서신로 104 (서신동),35.8345971,127.1161323
전주중화산,전라북도 전주시 완산구 유연로 288 (중화산동2가),35.82509530000001,127.11695480000003
전주홍산로,전라북도 전주시 완산구 홍산로 238 (효자동2가),35.8148784,127.1064483
전주한옥마을,전라북도 전주시 완산구 팔달로 123 (전동),35.8134452,127.1485323
전북도청,전라북도 전주시 완산구 홍산중앙로 22 (효자동3가),35.81559,127.109351
전주경원,전라북도 전주시 완산구 전주객사4길 44-18 (고사동),35.819775,127.144494
전주신시가지,전라북도 전주시 완산구 우전로 255 (효자동2가),35.817258,127.101759
전주효천DT,전라북도 전주시 완산구 천잠로 149 (효자동2가),35.8007884975074,127.099306207086
전북정읍DT,전라북도 정읍시 충정로 271 (수성동),35.570273,126.851701
군산나운DT,전라북도 군산시 하나운안2길 4 (나운동),35.962771,126.695586
군산수송,전라북도 군산시 수송로 195 (수송동),35.964213,126.717207
군산대,전라북도 군산시 황룡로 7 (미룡동),35.945739,126.685965
군산조촌DT,전라북도 군산시 번영로 133 (조촌동),35.9669574466243,126.734627249091
군산수송DT,전라북도 군산시 공단대로 243 (수송동),35.959044,126.714635
공주동학사DT,충청남도 공주시 반포면 동학사1로 114 ,36.3633600,127.2535628
공주신관,충청남도 공주시 번영1로 113 (신관동),36.474648,127.14003
공주DT,충청남도 공주시 무령로 467 (신관동),36.46815,127.14274
논산중앙,충청남도 논산시 중앙로398번길 13-10,36.2012496,127.0899058
논산내동DT,충청남도 논산시 시민로 165 (내동),36.182035,127.099790
충남보령DT,충청남도 보령시 대해로 101 (궁촌동),36.3408254,126.5893248
서산예천DT,충청남도 서산시 나무장1길 22 (예천동),36.771727,126.440171
서산호수,"충청남도 서산시 호수공원2로 33, 1~2층 (읍내동)",36.776653,126.448646
천안신부R,충청남도 천안시 동남구 만남로 43 (신부동) 아라리오갤러리,36.819309,127.157715
천안청당,충청남도 천안시 동남구 청수14로 102 (청당동),36.785895,127.157564
천안안서,충청남도 천안시 동남구 안서3길 3 (안서동),36.830087,127.179779
천안IC DT,충청남도 천안시 동남구 신부15길 3 (신부동),36.820250,127.161500
천안신부동,충청남도 천안시 동남구 만남로 9 (신안동),36.81917993,127.1529981
천안서북이마트,충청남도 천안시 서북구 삼성대로 20 (백석동),36.838876,127.122399
천안백석,충청남도 천안시 서북구 백석로 85-4 (백석동),36.823793,127.121751
천안불당DT,충청남도 천안시 서북구 불당34길 4 (불당동),36.805399,127.106090
천안서부대로DT,충청남도 천안시 서북구 서부대로 405 (쌍용동),36.8035728,127.12717999999995
천안두정역DT,충청남도 천안시 서북구 두정로 264 (두정동),36.83287887809728,127.14631562178056
천안시청,충청남도 천안시 서북구 불당22대로 67 (불당동),36.8165367,127.1065647
천안쌍용역,충청남도 천안시 서북구 충무로 133 (쌍용동),36.793123,127.122230
천안신불당,충청남도 천안시 서북구 불당33길 24 (불당동),36.812323,127.108287
천안성정DT,충청남도 천안시 서북구 동서대로 154 (성정동),36.8253941,127.1403512
천안불당,충청남도 천안시 서북구 불당4로 91 (불당동),36.8100104,127.1109606
천안두정,충청남도 천안시 서북구 부성4길 3 (부성1동),36.833981,127.134838
천안이마트,충청남도 천안시 서북구 충무로 187 (쌍용동) 천안이마트 1층,36.795879,127.127159
천안업성레이크,충청남도 천안시 서북구 업성수변로 69 (성성동),36.8455354220818,127.138131101768
충남도청,충청남도 홍성군 홍북읍 청사로150번길 24 ,36.657028,126.681598
계룡대로DT,충청남도 계룡시 엄사면 번영로 6 ,36.288381,127.244398
당진시곡DT,충청남도 당진시 서해로 6283 (시곡동),36.903029,126.683873
당진문예의전당,충청남도 당진시 시청1로 78 (읍내동) 1층,36.891205,126.638986
아산방축DT,충청남도 아산시 온천대로 1392 (방축동),36.783636,126.992786
아산배방,충청남도 아산시 배방읍 배방로 22 ,36.774872,127.053978
아산탕정,충청남도 아산시 탕정면 탕정면로 10 ,36.798663,127.058333
아산용화,충청남도 아산시 어의정로 117 (용화동),36.774397,127.008545
아산터미널,충청남도 아산시 번영로 232 (모종동),36.783865,127.0162904
아산권곡,충청남도 아산시 문화로 271-6 (권곡동) 101~105호,36.788475472035394,127.01595381798682
천안아산역,충청남도 아산시 배방읍 고속철대로 147 101~105호,36.797641,127.105792
충북증평,충청북도 증평군 증평읍 광장로 40 ,36.789084,127.578648
청주용암DT,충청북도 청주시 상당구 1순환로 1243 (용암동),36.607867,127.503945
청주용담DT,충청북도 청주시 상당구 산성로 129 (용담동),36.634172,127.50511
청주서문,충청북도 청주시 상당구 무심동로392번길 20 (서문동),36.635373,127.486041
충주호암DT,충청북도 충주시 중원대로 3245 (호암동),36.959262,127.923655
충주시청DT,충청북도 충주시 국원대로 208-1 (금릉동),36.9900658,127.9287563
충주터미널,충청북도 충주시 봉계13길 2 (봉방동),36.980662,127.915191
충주연수,충청북도 충주시 계명대로 227 (연수동),36.982721,127.939889
충주교현DT,충청북도 충주시 금봉대로 358 (교현동),36.9669539347259,127.947289361446
충북혁신도시,충청북도 음성군 맹동면 원중로 1416 ,36.908813,127.542587
제천DT,충청북도 제천시 의림대로 181 (중앙로2가),37.143691,128.213266
청주비하DT,충청북도 청주시 흥덕구 2순환로 1078 (비하동),36.638464273093284,127.42233788034252
청주오송,충청북도 청주시 흥덕구 오송읍 오송생명로 220 ,36.629921,127.33282
청주봉명DT,충청북도 청주시 흥덕구 1순환로 514 (봉명동),36.646765,127.464772
청주강서,충청북도 청주시 흥덕구 강서로 121 (강서동),36.625422,127.430108
청주지웰시티,충청북도 청주시 흥덕구 대농로 43 (복대동) 신영지웰시티 1차 상업시설,36.643359,127.427107
현대충청,충청북도 청주시 흥덕구 직지대로 308 (복대동),36.644407,127.426305
청주터미널,충청북도 청주시 흥덕구 풍산로 15 (가경동),36.626769,127.432035
청주복대지웰,충청북도 청주시 흥덕구 대농로 52 (복대동),36.64182,127.42812
청주이마트,충청북도 청주시 서원구 청남로 1853 (미평동),36.6011458,127.4746811
청주사직DT,충청북도 청주시 서원구 사직대로 302 (사직동),36.635848,127.481034
청주성화,충청북도 청주시 서원구 복대로 5 (개신동),36.6176114,127.44608549999998
충북대,충청북도 청주시 서원구 내수동로 113 (사창동),36.633965,127.459715
청주분평DT,충청북도 청주시 서원구 1순환로 1154 (분평동),36.605664,127.494821
오창호수공원,"충청북도 청주시 청원구 오창읍 중심상업1로 20 101,102,103,104호",36.712751,127.427283
청주율량DT,충청북도 청주시 청원구 충청대로107번길 8 (율량동),36.666230,127.493207
오창과학단지,충청북도 청주시 청원구 오창읍 과학산업2로 385 ,36.716466,127.423272
제주신화월드R,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 B1-29,33.306608,126.316714
제주에듀시티,제주특별자치도 서귀포시 대정읍 에듀시티로 36 ,33.291788,126.284407
제주성산DT,제주특별자치도 서귀포시 성산읍 일출로 80 ,33.449980,126.920605
제주중문DT,제주특별자치도 서귀포시 천제연로 95(색달동),33.2549983,126.41590589999998
제주송악산,제주특별자치도 서귀포시 대정읍 형제해안로 322,33.206799,126.290035
서귀포DT,제주특별자치도 서귀포시 일주서로 11 (강정동),33.2492775,126.50652289999993
성산일출봉,"제주특별자치도 서귀포시 성산읍 일출로 284-5 1,2층",33.462865,126.935544
제주중문,제주특별자치도 서귀포시 중문관광로110번길 32 (색달동),33.251128,126.412752
서귀포올레,제주특별자치도 서귀포시 중정로 69 (서귀동),33.2483024645772,126.563777617613
제주도남DT,제주특별자치도 제주시 연북로 394 (도남동),33.480565,126.523646
제주협재,제주특별자치도 제주시 한림읍 한림로 337 ,33.393839,126.240490
제주외도DT,제주특별자치도 제주시 일주서로 7300 (외도일동),33.492554,126.427169
제주삼화DT,제주특별자치도 제주시 연삼로 884 (도련일동),33.5117687,126.5804734
제주시청,제주특별자치도 제주시 중앙로 215 (이도이동),33.500516,126.529711
제주함덕,제주특별자치도 제주시 조천읍 조함해안로 522 ,33.542511,126.668567
제주노형공원,제주특별자치도 제주시 연북로 12 (노형동),33.481794,126.482523
제주애월DT,제주특별자치도 제주시 애월읍 애월해안로 376 ,33.472780,126.348739
제주칠성,제주특별자치도 제주시 관덕로 55 (일도일동),33.513349,126.5252435
제주노형,제주특별자치도 제주시 도령로 27 (노형동),33.4878111,126.4818612
제주용담DT,제주특별자치도 제주시 서해안로 380 (용담삼동) 화이트하우스,33.512345,126.484564
신제주이마트,"제주특별자치도 제주시 1100로 3348, 신제주이마트 1층 (노형동)",33.484959,126.480478
제주서해안로DT,제주특별자치도 제주시 서해안로 624 (용담삼동),33.5167857,126.5035553
제주일도DT,제주특별자치도 제주시 동광로 130 (일도이동),33.5073284,126.5408980
